city,year,month,season,tavg_mean,tmax_mean,tmin_mean,dtr_mean,prcp_total,rainy_days
Bhubaneswar,1994,6,Monsoon,27.045454545454547,33.65555555555555,23.185714285714287,10.059999999999999,122.89999999999999,2
Bhubaneswar,1994,7,Monsoon,27.181818181818183,35.26,21.311111111111114,13.825,59.9,1
Bhubaneswar,1994,8,Monsoon,26.775000000000002,33.05,21.8625,13.185714285714287,8.200000000000001,2
Bhubaneswar,1994,9,Monsoon,26.325,32.7625,21.88888888888889,11.25,15.0,3
Bhubaneswar,1994,10,Post-Monsoon,26.866666666666664,32.71666666666667,21.066666666666666,11.277777777777779,21.799999999999997,3
Bhubaneswar,1994,11,Post-Monsoon,27.3,34.12,22.175,12.510000000000002,42.6,3
Bhubaneswar,1994,12,Winter,27.150000000000002,33.42727272727273,22.5,11.03,7.6,1
Bhubaneswar,1995,1,Winter,26.983333333333334,32.14,22.18,10.95,22.8,3
Bhubaneswar,1995,2,Winter,26.8,32.3,22.6,9.669999999999998,1.3,0
Bhubaneswar,1995,3,Pre-Monsoon,26.916666666666668,33.239999999999995,22.575,9.814285714285713,1.0,0
Bhubaneswar,1995,4,Pre-Monsoon,27.150000000000002,32.57,20.755555555555556,11.5,9.1,1
Bhubaneswar,1995,5,Pre-Monsoon,26.883333333333336,32.975,21.925,11.5625,51.9,2
Bhubaneswar,1995,6,Monsoon,27.066666666666666,32.85,22.16,10.73,3.0,1
Bhubaneswar,1995,7,Monsoon,26.90833333333333,32.108333333333334,23.01111111111111,9.488888888888887,2.0,1
Bhubaneswar,1995,8,Monsoon,26.616666666666664,32.1375,20.825,10.816666666666668,11.399999999999999,2
Bhubaneswar,1995,9,Monsoon,26.46666666666667,31.11111111111111,21.380000000000003,10.714285714285714,95.8,4
Bhubaneswar,1995,10,Post-Monsoon,26.583333333333332,31.633333333333336,21.525000000000002,10.108333333333333,180.29999999999998,5
Bhubaneswar,1995,11,Post-Monsoon,26.625,32.125,21.8,9.950000000000001,286.6,4
Bhubaneswar,1995,12,Winter,26.549999999999997,32.65,23.414285714285715,10.816666666666665,153.89999999999998,4
Bhubaneswar,1996,1,Winter,27.291666666666668,33.208333333333336,22.82,10.770000000000001,26.9,3
Bhubaneswar,1996,2,Winter,26.675,32.627272727272725,21.45,9.266666666666666,41.400000000000006,2
Bhubaneswar,1996,3,Pre-Monsoon,26.84166666666667,33.190909090909095,22.240000000000002,11.411111111111111,5.8,3
Bhubaneswar,1996,4,Pre-Monsoon,26.79090909090909,32.46363636363637,21.7125,11.3875,18.1,1
Bhubaneswar,1996,5,Pre-Monsoon,26.89090909090909,32.22222222222222,21.755555555555556,11.171428571428569,7.6,2
Bhubaneswar,1996,6,Monsoon,26.708333333333332,31.972727272727273,21.833333333333332,10.462499999999999,43.2,3
Bhubaneswar,1996,7,Monsoon,27.175,32.93636363636364,22.369999999999997,10.666666666666666,16.7,3
Bhubaneswar,1996,8,Monsoon,27.28333333333333,33.375,21.4625,11.8125,21.8,1
Bhubaneswar,1996,9,Monsoon,26.88181818181818,33.581818181818186,20.62222222222222,13.222222222222221,14.5,2
Bhubaneswar,1996,10,Post-Monsoon,27.291666666666668,33.85454545454545,21.672727272727272,11.080000000000002,1.5,1
Bhubaneswar,1996,11,Post-Monsoon,27.116666666666664,33.74166666666667,21.991666666666664,11.75,5.1,1
Bhubaneswar,1996,12,Winter,26.991666666666664,33.516666666666666,21.21,12.379999999999999,0.8,0
Bhubaneswar,1997,1,Winter,27.508333333333336,33.910000000000004,22.29,11.7125,1.0,0
Bhubaneswar,1997,2,Winter,27.28333333333333,33.28181818181818,21.95,11.419999999999998,11.5,2
Bhubaneswar,1997,3,Pre-Monsoon,26.616666666666664,33.163636363636364,21.933333333333334,10.511111111111111,3.3,1
Bhubaneswar,1997,4,Pre-Monsoon,26.3,32.611111111111114,21.563636363636363,10.6625,67.1,3
Bhubaneswar,1997,5,Pre-Monsoon,26.433333333333334,32.418181818181814,21.325,11.009090909090908,148.5,3
Bhubaneswar,1997,6,Monsoon,25.490000000000002,31.76,19.94,11.58,3.6,1
Bhubaneswar,1997,7,Monsoon,26.891666666666666,33.541666666666664,20.845454545454547,12.672727272727274,40.9,3
Bhubaneswar,1997,8,Monsoon,26.933333333333334,33.550000000000004,21.23,11.680000000000001,44.9,2
Bhubaneswar,1997,9,Monsoon,26.80909090909091,31.400000000000002,23.355555555555554,9.942857142857141,65.0,4
Bhubaneswar,1997,10,Post-Monsoon,27.09166666666667,32.86666666666667,23.18,10.23,21.0,3
Bhubaneswar,1997,11,Post-Monsoon,27.075,33.074999999999996,22.533333333333335,10.8,57.5,4
Bhubaneswar,1997,12,Winter,27.375,33.24166666666667,22.025000000000002,11.216666666666667,13.9,3
Bhubaneswar,1998,1,Winter,27.325,33.1,24.327272727272728,9.59,2.0,1
Bhubaneswar,1998,2,Winter,26.816666666666666,32.46363636363637,22.21666666666667,9.799999999999999,105.3,3
Bhubaneswar,1998,3,Pre-Monsoon,27.275000000000002,33.61818181818182,22.863636363636363,9.680000000000001,62.3,1
Bhubaneswar,1998,4,Pre-Monsoon,26.691666666666666,32.74166666666667,23.24285714285714,10.157142857142858,21.1,3
Bhubaneswar,1998,5,Pre-Monsoon,26.991666666666664,32.525,22.0375,10.387500000000001,10.9,2
Bhubaneswar,1998,6,Monsoon,26.708333333333332,32.61666666666667,22.133333333333336,10.4,24.2,1
Bhubaneswar,1998,7,Monsoon,26.258333333333336,31.599999999999998,22.51111111111111,10.566666666666666,38.9,2
Bhubaneswar,1998,8,Monsoon,26.349999999999998,31.9875,21.27,10.1,102.19999999999999,3
Bhubaneswar,1998,9,Monsoon,27.21666666666667,32.99166666666667,22.28181818181818,10.572727272727272,43.7,3
Bhubaneswar,1998,10,Post-Monsoon,26.833333333333332,34.2,20.714285714285715,10.080000000000002,2.0,1
Bhubaneswar,1998,11,Post-Monsoon,26.741666666666664,32.89,22.23,10.733333333333333,21.1,2
Bhubaneswar,1998,12,Winter,26.775000000000002,32.916666666666664,21.84,10.98,15.8,1
Bhubaneswar,1999,1,Winter,27.19090909090909,33.02222222222222,22.345454545454544,11.522222222222224,56.2,2
Bhubaneswar,1999,2,Winter,27.154545454545453,32.44,22.509999999999998,10.633333333333333,49.8,1
Bhubaneswar,1999,3,Pre-Monsoon,26.70909090909091,32.97272727272727,22.081818181818182,10.890909090909092,12.4,1
Bhubaneswar,1999,4,Pre-Monsoon,26.272727272727273,33.611111111111114,19.657142857142855,12.233333333333333,26.9,2
Bhubaneswar,1999,5,Pre-Monsoon,27.136363636363637,33.02727272727273,21.39,11.72,22.1,2
Bhubaneswar,1999,6,Monsoon,27.045454545454547,33.12727272727273,21.822222222222223,12.011111111111113,29.2,1
Bhubaneswar,1999,7,Monsoon,27.7,34.49090909090909,23.3,12.21111111111111,5.1,1
Bhubaneswar,1999,8,Monsoon,27.99090909090909,34.3375,22.2125,12.28,2.0,1
Bhubaneswar,1999,9,Monsoon,27.333333333333332,33.55833333333333,21.974999999999998,10.925,10.2,2
Bhubaneswar,1999,10,Post-Monsoon,27.172727272727272,33.0,21.5875,11.7125,5.0,2
Bhubaneswar,1999,11,Post-Monsoon,26.224999999999998,32.291666666666664,22.09,10.129999999999999,72.1,3
Bhubaneswar,1999,12,Winter,26.125,33.372727272727275,21.327272727272728,10.59,110.30000000000001,4
Bhubaneswar,2000,1,Winter,27.608333333333334,33.5,23.09090909090909,10.881818181818183,2.0,1
Bhubaneswar,2000,2,Winter,27.316666666666666,33.375,21.200000000000003,11.433333333333334,0.0,0
Bhubaneswar,2000,3,Pre-Monsoon,27.3,33.80833333333333,23.366666666666667,10.855555555555556,0.0,0
Bhubaneswar,2000,4,Pre-Monsoon,27.0,33.61666666666667,21.669999999999998,11.84,27.9,1
Bhubaneswar,2000,5,Pre-Monsoon,27.116666666666664,32.824999999999996,23.372727272727275,9.700000000000001,0.0,0
Bhubaneswar,2000,6,Monsoon,26.925,32.65555555555555,21.633333333333336,11.471428571428573,0.0,0
Bhubaneswar,2000,7,Monsoon,26.55454545454546,32.86363636363637,21.822222222222223,10.377777777777778,0.0,0
Bhubaneswar,2000,8,Monsoon,26.40909090909091,32.45,23.0125,9.485714285714284,0.5,0
Bhubaneswar,2000,9,Monsoon,26.866666666666664,33.76363636363636,21.418181818181818,12.58,0.0,0
Bhubaneswar,2000,10,Post-Monsoon,27.041666666666668,33.833333333333336,21.39,11.93,0.0,0
Bhubaneswar,2000,11,Post-Monsoon,26.78333333333333,33.925000000000004,21.130000000000003,12.690000000000001,39.9,2
Bhubaneswar,2000,12,Winter,27.150000000000002,33.54545454545455,22.227272727272727,11.74,115.0,2
Bhubaneswar,2001,1,Winter,27.44545454545454,33.88,22.875,10.785714285714286,3.0,1
Bhubaneswar,2001,2,Winter,27.075,33.36666666666667,20.1125,13.012500000000001,1.0,0
Bhubaneswar,2001,3,Pre-Monsoon,26.96666666666667,33.190909090909095,22.172727272727272,10.97,52.6,2
Bhubaneswar,2001,4,Pre-Monsoon,26.741666666666664,32.81818181818182,22.375,11.671428571428573,185.1,3
Bhubaneswar,2001,5,Pre-Monsoon,26.641666666666666,33.25833333333333,21.644444444444446,11.177777777777777,77.0,2
Bhubaneswar,2001,6,Monsoon,26.933333333333334,33.88181818181818,21.869999999999997,11.211111111111112,32.0,2
Bhubaneswar,2001,7,Monsoon,27.058333333333334,33.266666666666666,22.96,10.370000000000001,20.0,3
Bhubaneswar,2001,8,Monsoon,27.008333333333336,33.59166666666667,22.942857142857143,11.271428571428572,74.0,1
Bhubaneswar,2001,9,Monsoon,26.991666666666664,33.15833333333333,21.044444444444444,12.288888888888888,93.2,3
Bhubaneswar,2001,10,Post-Monsoon,26.808333333333334,32.61818181818182,22.599999999999998,11.466666666666667,42.0,2
Bhubaneswar,2001,11,Post-Monsoon,26.53333333333333,33.75555555555556,21.11,11.675,20.0,3
Bhubaneswar,2001,12,Winter,26.925,32.15833333333334,23.166666666666668,9.083333333333334,79.0,2
Bhubaneswar,2002,1,Winter,26.583333333333332,32.94,22.136363636363637,10.2,8.9,1
Bhubaneswar,2002,2,Winter,26.491666666666664,32.68333333333333,21.79,11.41,54.7,2
Bhubaneswar,2002,3,Pre-Monsoon,26.708333333333332,33.03333333333334,22.84,10.66,9.2,2
Bhubaneswar,2002,4,Pre-Monsoon,26.508333333333336,33.083333333333336,21.599999999999998,11.436363636363636,51.8,2
Bhubaneswar,2002,5,Pre-Monsoon,27.016666666666666,33.69166666666667,20.288888888888888,12.866666666666667,4.0,2
Bhubaneswar,2002,6,Monsoon,26.854545454545452,31.8375,21.62727272727273,12.2125,53.4,2
Bhubaneswar,2002,7,Monsoon,27.516666666666666,33.945454545454545,22.066666666666666,11.100000000000001,1.5,0
Bhubaneswar,2002,8,Monsoon,27.05,32.81666666666667,23.822222222222223,10.588888888888887,3.0,1
Bhubaneswar,2002,9,Monsoon,27.233333333333334,33.63333333333333,22.29,11.2,46.0,2
Bhubaneswar,2002,10,Post-Monsoon,27.21666666666667,35.269999999999996,23.48,11.012499999999998,12.299999999999999,3
Bhubaneswar,2002,11,Post-Monsoon,27.125,32.675000000000004,23.240000000000002,9.680000000000001,8.9,1
Bhubaneswar,2002,12,Winter,26.575,33.6,21.7,11.500000000000004,36.4,2
Bhubaneswar,2003,1,Winter,27.150000000000002,33.625,22.87777777777778,10.822222222222223,105.1,2
Bhubaneswar,2003,2,Winter,26.666666666666668,31.9,23.2,9.525,12.1,3
Bhubaneswar,2003,3,Pre-Monsoon,26.858333333333334,33.690000000000005,22.91111111111111,10.12857142857143,32.8,3
Bhubaneswar,2003,4,Pre-Monsoon,26.691666666666666,34.075,23.058333333333334,9.575000000000001,21.0,2
Bhubaneswar,2003,5,Pre-Monsoon,26.518181818181816,33.166666666666664,21.385714285714283,11.285714285714286,18.3,2
Bhubaneswar,2003,6,Monsoon,26.366666666666664,32.31,22.327272727272728,10.38888888888889,150.8,5
Bhubaneswar,2003,7,Monsoon,26.816666666666666,33.0,21.508333333333336,10.68,101.89999999999999,3
Bhubaneswar,2003,8,Monsoon,27.275000000000002,34.9875,22.566666666666666,11.3375,54.9,1
Bhubaneswar,2003,9,Monsoon,26.766666666666666,33.391666666666666,23.08888888888889,10.544444444444444,39.4,2
Bhubaneswar,2003,10,Post-Monsoon,26.708333333333332,32.69166666666667,21.766666666666666,10.5,24.400000000000002,1
Bhubaneswar,2003,11,Post-Monsoon,26.816666666666666,34.36,22.422222222222224,11.842857142857143,2.8,1
Bhubaneswar,2003,12,Winter,26.933333333333334,32.85454545454545,21.7,11.100000000000001,26.200000000000003,2
Bhubaneswar,2004,1,Winter,27.233333333333334,34.0,21.72222222222222,11.5625,1.0,0
Bhubaneswar,2004,2,Winter,26.691666666666666,32.99090909090909,21.455555555555556,11.7,0.0,0
Bhubaneswar,2004,3,Pre-Monsoon,26.391666666666666,32.08181818181818,21.333333333333332,12.35,40.400000000000006,2
Bhubaneswar,2004,4,Pre-Monsoon,25.974999999999998,32.300000000000004,21.44,11.26,73.19999999999999,2
Bhubaneswar,2004,5,Pre-Monsoon,26.166666666666668,32.34166666666667,20.09,11.67,68.0,2
Bhubaneswar,2004,6,Monsoon,26.291666666666668,32.57272727272727,21.06,9.844444444444445,53.1,3
Bhubaneswar,2004,7,Monsoon,26.427272727272726,32.154545454545456,22.657142857142855,10.485714285714286,43.9,3
Bhubaneswar,2004,8,Monsoon,26.325,32.63333333333333,20.557142857142857,11.771428571428572,11.2,2
Bhubaneswar,2004,9,Monsoon,26.691666666666666,33.30833333333333,19.72222222222222,12.97777777777778,38.1,2
Bhubaneswar,2004,10,Post-Monsoon,26.416666666666668,32.38,21.766666666666666,11.440000000000001,17.5,2
Bhubaneswar,2004,11,Post-Monsoon,26.525000000000002,32.641666666666666,21.727272727272727,10.954545454545455,48.9,3
Bhubaneswar,2004,12,Winter,26.708333333333332,33.21666666666667,21.84,11.66,1.5,0
Bhubaneswar,2005,1,Winter,26.78333333333333,32.800000000000004,22.12727272727273,10.527272727272727,41.199999999999996,1
Bhubaneswar,2005,2,Winter,26.95,32.07272727272727,22.88888888888889,10.344444444444443,46.0,4
Bhubaneswar,2005,3,Pre-Monsoon,26.900000000000002,33.372727272727275,21.325,9.35714285714286,54.4,2
Bhubaneswar,2005,4,Pre-Monsoon,27.116666666666664,33.25833333333333,22.7,11.2125,51.0,3
Bhubaneswar,2005,5,Pre-Monsoon,26.96666666666667,33.43333333333333,22.69,10.59,38.1,4
Bhubaneswar,2005,6,Monsoon,26.84166666666667,32.61666666666667,22.5,10.116666666666669,22.4,2
Bhubaneswar,2005,7,Monsoon,26.941666666666666,34.0,22.589999999999996,11.333333333333336,8.9,1
Bhubaneswar,2005,8,Monsoon,27.041666666666668,33.20909090909091,22.380000000000003,10.540000000000001,21.1,2
Bhubaneswar,2005,9,Monsoon,27.09166666666667,33.233333333333334,22.516666666666666,10.716666666666669,149.6,2
Bhubaneswar,2005,10,Post-Monsoon,27.633333333333336,33.983333333333334,22.8,10.872727272727273,83.30000000000001,2
Bhubaneswar,2005,11,Post-Monsoon,27.691666666666666,33.65,23.96,9.75,27.9,2
Bhubaneswar,2005,12,Winter,26.858333333333334,32.75833333333333,22.54,10.3,68.9,2
Bhubaneswar,2006,1,Winter,27.166666666666668,33.518181818181816,23.063636363636363,10.21,48.2,3
Bhubaneswar,2006,2,Winter,26.925,32.68181818181818,23.98,9.311111111111112,159.0,4
Bhubaneswar,2006,3,Pre-Monsoon,26.508333333333336,32.675000000000004,21.78,10.809999999999999,119.2,2
Bhubaneswar,2006,4,Pre-Monsoon,26.441666666666666,32.56363636363636,22.09090909090909,9.66,198.1,5
Bhubaneswar,2006,5,Pre-Monsoon,26.75,32.458333333333336,21.4,11.7,190.0,4
Bhubaneswar,2006,6,Monsoon,27.2,33.22727272727273,22.454545454545453,10.510000000000002,40.099999999999994,4
Bhubaneswar,2006,7,Monsoon,27.46666666666667,33.983333333333334,22.009999999999998,11.45,6.6,1
Bhubaneswar,2006,8,Monsoon,27.675,34.06666666666667,22.463636363636365,12.109090909090908,11.2,2
Bhubaneswar,2006,9,Monsoon,27.28333333333333,33.725,21.22222222222222,11.58888888888889,2.6,0
Bhubaneswar,2006,10,Post-Monsoon,27.75,33.43636363636364,22.433333333333334,11.436363636363636,44.9,2
Bhubaneswar,2006,11,Post-Monsoon,27.266666666666666,33.25833333333333,22.57,11.4,3.0,1
Bhubaneswar,2006,12,Winter,27.45,33.791666666666664,22.363636363636363,11.127272727272727,3.0,1
Bhubaneswar,2007,1,Winter,27.425,34.13333333333333,22.19,11.57,1.0,0
Bhubaneswar,2007,2,Winter,27.53333333333333,33.74166666666667,22.983333333333334,10.758333333333333,32.0,1
Bhubaneswar,2007,3,Pre-Monsoon,27.433333333333334,33.13333333333333,23.827272727272728,9.472727272727273,15.0,1
Bhubaneswar,2007,4,Pre-Monsoon,27.141666666666666,32.78333333333333,22.57,9.85,4.1,1
Bhubaneswar,2007,5,Pre-Monsoon,26.65833333333333,32.125,21.933333333333334,9.88888888888889,182.1,3
Bhubaneswar,2007,6,Monsoon,26.724999999999998,31.808333333333334,22.727272727272727,8.963636363636363,287.0,3
Bhubaneswar,2007,7,Monsoon,27.175,32.983333333333334,22.518181818181816,10.127272727272727,31.300000000000004,3
Bhubaneswar,2007,8,Monsoon,27.125,33.20909090909091,22.708333333333332,10.354545454545455,3.0,1
Bhubaneswar,2007,9,Monsoon,26.875,32.19166666666667,22.7,9.272727272727273,35.4,2
Bhubaneswar,2007,10,Post-Monsoon,27.233333333333334,32.925000000000004,23.322222222222223,10.177777777777779,0.3,0
Bhubaneswar,2007,11,Post-Monsoon,27.116666666666664,33.4,22.254545454545454,11.19,20.1,1
Bhubaneswar,2007,12,Winter,26.875,33.074999999999996,21.82,10.81,10.9,1
Bhubaneswar,2008,1,Winter,26.28333333333333,32.59090909090909,20.944444444444443,11.225,31.3,1
Bhubaneswar,2008,2,Winter,26.53333333333333,33.47272727272727,20.89,12.277777777777779,0.3,0
Bhubaneswar,2008,3,Pre-Monsoon,26.78333333333333,33.425000000000004,21.990909090909092,11.536363636363637,33.0,3
Bhubaneswar,2008,4,Pre-Monsoon,26.71666666666667,32.949999999999996,22.22,10.79,37.1,3
Bhubaneswar,2008,5,Pre-Monsoon,26.816666666666666,33.050000000000004,21.91111111111111,10.7,62.0,3
Bhubaneswar,2008,6,Monsoon,26.666666666666668,32.916666666666664,21.29,11.43,73.9,5
Bhubaneswar,2008,7,Monsoon,26.78333333333333,33.14545454545455,21.472727272727273,11.49,47.8,4
Bhubaneswar,2008,8,Monsoon,26.775000000000002,33.11666666666667,21.711111111111112,11.577777777777778,37.6,1
Bhubaneswar,2008,9,Monsoon,26.825,33.25833333333333,22.11111111111111,11.288888888888888,37.2,3
Bhubaneswar,2008,10,Post-Monsoon,26.825,32.96666666666666,21.54,10.95,108.69999999999999,4
Bhubaneswar,2008,11,Post-Monsoon,27.224999999999998,33.49166666666667,22.518181818181816,10.763636363636364,160.1,3
Bhubaneswar,2008,12,Winter,27.599999999999998,34.0,22.733333333333334,11.266666666666666,1.6,0
Bhubaneswar,2009,1,Winter,27.641666666666666,33.56363636363636,22.958333333333332,10.5,51.8,3
Bhubaneswar,2009,2,Winter,27.84166666666667,34.45454545454545,22.38888888888889,11.15,71.69999999999999,2
Bhubaneswar,2009,3,Pre-Monsoon,27.691666666666666,33.9,22.818181818181817,10.672727272727274,27.900000000000002,2
Bhubaneswar,2009,4,Pre-Monsoon,27.558333333333334,33.74166666666667,22.033333333333335,11.511111111111111,11.9,1
Bhubaneswar,2009,5,Pre-Monsoon,27.75,33.858333333333334,22.53,11.28,82.1,4
Bhubaneswar,2009,6,Monsoon,27.733333333333334,33.71818181818182,23.145454545454545,10.73,6.0,2
Bhubaneswar,2009,7,Monsoon,28.03333333333333,33.67272727272727,23.009090909090908,10.91,43.0,3
Bhubaneswar,2009,8,Monsoon,27.775000000000002,33.916666666666664,23.322222222222223,11.11111111111111,9.4,1
Bhubaneswar,2009,9,Monsoon,27.616666666666664,33.725,22.927272727272726,10.436363636363636,47.699999999999996,3
Bhubaneswar,2009,10,Post-Monsoon,27.5,33.333333333333336,23.018181818181816,10.072727272727274,38.1,1
Bhubaneswar,2009,11,Post-Monsoon,28.016666666666666,34.59166666666667,23.145454545454545,11.19090909090909,73.9,2
Bhubaneswar,2009,12,Winter,27.558333333333334,33.541666666666664,22.580000000000002,11.27,25.1,2
Bhubaneswar,2010,1,Winter,27.308333333333334,33.449999999999996,22.98888888888889,11.899999999999999,23.1,3
Bhubaneswar,2010,2,Winter,27.025000000000002,33.00909090909091,23.41818181818182,10.379999999999999,14.2,3
Bhubaneswar,2010,3,Pre-Monsoon,27.40833333333333,33.641666666666666,22.472727272727273,10.627272727272727,22.1,1
Bhubaneswar,2010,4,Pre-Monsoon,27.525000000000002,33.88333333333333,22.56,10.979999999999999,45.9,2
Bhubaneswar,2010,5,Pre-Monsoon,26.925,33.34166666666667,22.9,10.190000000000001,91.2,1
Bhubaneswar,2010,6,Monsoon,26.508333333333336,32.0,22.009090909090908,10.5,206.0,4
Bhubaneswar,2010,7,Monsoon,27.058333333333334,32.775,22.04,9.77,92.1,5
Bhubaneswar,2010,8,Monsoon,27.474999999999998,32.625,22.666666666666668,9.958333333333334,80.8,5
Bhubaneswar,2010,9,Monsoon,28.2,34.583333333333336,23.981818181818184,10.909090909090908,13.5,1
Bhubaneswar,2010,10,Post-Monsoon,28.400000000000002,34.483333333333334,24.41,10.97,5.0,2
Bhubaneswar,2010,11,Post-Monsoon,27.96666666666667,34.49166666666667,24.09,10.120000000000001,44.9,2
Bhubaneswar,2010,12,Winter,27.8,33.641666666666666,24.027272727272727,9.845454545454546,32.0,1
Bhubaneswar,2011,1,Winter,27.0,33.425000000000004,21.166666666666668,11.355555555555556,87.1,2
Bhubaneswar,2011,2,Winter,26.883333333333336,33.050000000000004,22.554545454545455,11.209090909090909,50.900000000000006,2
Bhubaneswar,2011,3,Pre-Monsoon,26.733333333333334,32.80833333333333,22.09090909090909,11.054545454545456,4.1,1
Bhubaneswar,2011,4,Pre-Monsoon,26.28333333333333,32.88333333333333,20.255555555555556,11.255555555555555,41.2,2
Bhubaneswar,2011,5,Pre-Monsoon,26.099999999999998,32.68333333333334,21.133333333333333,11.550000000000002,29.1,4
Bhubaneswar,2011,6,Monsoon,26.375,33.074999999999996,21.063636363636366,12.209090909090907,22.8,2
Bhubaneswar,2011,7,Monsoon,26.383333333333336,33.09166666666667,20.669999999999998,11.74,85.1,2
Bhubaneswar,2011,8,Monsoon,26.84166666666667,33.050000000000004,21.654545454545453,10.972727272727273,40.9,3
Bhubaneswar,2011,9,Monsoon,26.718181818181815,34.36,21.37272727272727,12.16,4.1,1
Bhubaneswar,2011,10,Post-Monsoon,27.272727272727273,34.29090909090909,21.759999999999998,12.690000000000001,13.000000000000002,1
Bhubaneswar,2011,11,Post-Monsoon,27.1,34.14545454545455,21.366666666666667,13.255555555555555,18.0,1
Bhubaneswar,2011,12,Winter,27.018181818181816,34.054545454545455,22.063636363636363,11.990909090909092,32.0,3
Bhubaneswar,2012,1,Winter,27.391666666666666,33.68333333333333,22.325,11.358333333333333,328.7,1
Bhubaneswar,2012,2,Winter,27.108333333333334,33.358333333333334,22.09090909090909,10.418181818181818,67.9,3
Bhubaneswar,2012,3,Pre-Monsoon,26.991666666666664,33.1,22.09090909090909,10.409090909090908,126.19999999999999,5
Bhubaneswar,2012,4,Pre-Monsoon,27.099999999999998,33.016666666666666,21.78181818181818,10.9,17.9,3
Bhubaneswar,2012,5,Pre-Monsoon,27.816666666666666,33.86666666666667,22.045454545454547,11.7,71.1,5
Bhubaneswar,2012,6,Monsoon,28.28333333333333,34.93333333333333,22.849999999999998,12.083333333333336,42.7,2
Bhubaneswar,2012,7,Monsoon,28.03333333333333,34.74166666666667,22.963636363636365,12.127272727272727,21.6,2
Bhubaneswar,2012,8,Monsoon,27.791666666666668,33.54545454545455,23.08888888888889,12.1375,10.9,1
Bhubaneswar,2012,9,Monsoon,27.266666666666666,33.11666666666667,23.422222222222224,10.333333333333334,12.2,3
Bhubaneswar,2012,10,Post-Monsoon,26.816666666666666,32.53333333333333,22.45,9.9,49.0,3
Bhubaneswar,2012,11,Post-Monsoon,26.808333333333334,32.34166666666667,22.59090909090909,10.709090909090909,64.3,3
Bhubaneswar,2012,12,Winter,27.008333333333336,33.18333333333333,21.79090909090909,11.172727272727274,0.0,0
Bhubaneswar,2013,1,Winter,27.349999999999998,33.40833333333333,22.6,11.75,5.6,1
Bhubaneswar,2013,2,Winter,27.066666666666666,33.13333333333333,22.358333333333334,10.774999999999999,1.3,0
Bhubaneswar,2013,3,Pre-Monsoon,27.333333333333332,34.163636363636364,22.39090909090909,11.65,35.3,2
Bhubaneswar,2013,4,Pre-Monsoon,27.366666666666664,33.9,22.527272727272727,12.090909090909092,9.9,1
Bhubaneswar,2013,5,Pre-Monsoon,27.633333333333336,34.708333333333336,22.145454545454545,12.654545454545454,9.200000000000001,1
Bhubaneswar,2013,6,Monsoon,27.616666666666664,34.375,22.308333333333334,12.066666666666668,11.4,1
Bhubaneswar,2013,7,Monsoon,27.75,34.49166666666667,21.61818181818182,13.009090909090908,52.1,4
Bhubaneswar,2013,8,Monsoon,27.066666666666666,32.791666666666664,22.044444444444444,12.022222222222224,10.4,1
Bhubaneswar,2013,9,Monsoon,26.958333333333332,34.08181818181818,21.681818181818183,11.66,12.200000000000001,1
Bhubaneswar,2013,10,Post-Monsoon,27.241666666666664,33.80833333333333,22.400000000000002,11.408333333333333,19.8,2
Bhubaneswar,2013,11,Post-Monsoon,26.866666666666664,33.358333333333334,21.64,12.489999999999998,4.6,1
Bhubaneswar,2013,12,Winter,26.400000000000002,32.516666666666666,21.422222222222224,11.477777777777778,86.8,4
Bhubaneswar,2014,1,Winter,26.625,32.69166666666667,,,170.2,2
Bhubaneswar,2014,2,Winter,26.333333333333332,32.699999999999996,19.5,11.399999999999999,24.4,3
Bhubaneswar,2014,3,Pre-Monsoon,26.2,32.19166666666667,,,31.9,3
Bhubaneswar,2014,4,Pre-Monsoon,26.308333333333334,32.88,,,101.9,4
Bhubaneswar,2014,5,Pre-Monsoon,26.691666666666666,32.71666666666667,20.2,10.200000000000001,113.3,3
Bhubaneswar,2014,6,Monsoon,27.391666666666666,33.6,,,26.2,1
Bhubaneswar,2014,7,Monsoon,27.7,33.88333333333333,,,7.1,1
Bhubaneswar,2014,8,Monsoon,27.849999999999998,34.35,17.8,18.499999999999996,0.5,0
Bhubaneswar,2014,9,Monsoon,27.825,34.154545454545456,,,10.0,1
Bhubaneswar,2014,10,Post-Monsoon,27.21666666666667,32.833333333333336,,,5.1,1
Bhubaneswar,2014,11,Post-Monsoon,27.741666666666664,33.50833333333333,22.950000000000003,12.149999999999997,33.8,3
Bhubaneswar,2014,12,Winter,27.724999999999998,34.31818181818182,,,36.1,2
Bhubaneswar,2015,1,Winter,27.375,32.916666666666664,24.633333333333333,9.9,9.6,2
Bhubaneswar,2015,2,Winter,27.491666666666664,33.575,25.5,10.05,55.9,3
Bhubaneswar,2015,3,Pre-Monsoon,27.816666666666666,34.583333333333336,24.75,10.8125,4.699999999999999,1
Bhubaneswar,2015,4,Pre-Monsoon,28.15833333333333,34.30833333333333,24.575,10.3625,39.2,2
Bhubaneswar,2015,5,Pre-Monsoon,27.983333333333334,33.925000000000004,23.928571428571427,10.757142857142858,2.3,1
Bhubaneswar,2015,6,Monsoon,27.583333333333332,34.175000000000004,24.483333333333334,10.266666666666666,6.1,1
Bhubaneswar,2015,7,Monsoon,27.224999999999998,33.35,23.8,10.3875,10.9,1
